id,name,x86_64-linux,aarch64-linux,aarch64-darwin
postgresql15Packages.pointcloud,,,329089613
postgresql16Packages.pointcloud,,,329089827
postgresql17Packages.pointcloud,,,329090091
postgresqlPackages.pointcloud,,,329090568
postsrsd,,,328521709
powertabeditor,,,328975843
prime-server,,,328522024
prometheus-mikrotik-exporter,,,328746734
protoc-gen-js,,,328986633
proxsuite,,,328522929
proxysql,329090747,329090743,
ptouch-print,,,328523141
pulseview,,,329219530
puredata,,,328523340
pvz-portable-unwrapped,,,329219533
pycoin,,,328523488
pyhanko-cli,329243858,329243856,329243868
python313Packages.a2a-sdk,,,329145609
python313Packages.adios2,,,329219544
python313Packages.aerosandbox,329243864,329243865,
python313Packages.aiocache,,,329226764
python313Packages.aiosonic,,,329146230
python313Packages.amazon-ion,,,328914323
python313Packages.angr,329146481,329146474,329146476
python313Packages.apache-beam,329226804,329226805,329226803
python313Packages.aspy-refactor-imports,328525604,328525617,328525612
python313Packages.autopxd2,328526011,328526097,328525996
python313Packages.bayesian-optimization,329226876,,
python313Packages.bezier,328527130,328527126,
python313Packages.biopandas,328527344,328527232,328527233
python313Packages.boost-histogram,,,329147786
python313Packages.borb,329147791,329147788,329147789
python313Packages.braintree,328527602,328527615,328527594
python313Packages.brian2,328527636,328527675,328527638
python313Packages.canopen,,,328527970
python313Packages.cartopy,329226979,329226965,
python313Packages.cert-chain-resolver,329148042,329148040,329148039
python313Packages.clickhouse-cityhash,328528581,328528626,328528588
python313Packages.control,,,328529252
python313Packages.coq-tools,328529295,328529320,328529332
python313Packages.cornice,328529426,328529357,328529353
python313Packages.crochet,,,329148448
python313Packages.crossandra,328529482,328529470,328529509
python313Packages.cx-freeze,,328529689,
python313Packages.dashscope,,,329148571
python313Packages.dbus-fast,,,328530093
python313Packages.deid,,,328530316
python313Packages.dep-logic,328530346,328530343,328530342
python313Packages.dicomweb-client,,,329148826
python313Packages.dissect-hypervisor,328530674,328530673,328530676
python313Packages.django-postgres-extra,,,329227617
python313Packages.django-q2,,,329227662
python313Packages.django-scheduler,329227698,329227700,329227697
python313Packages.django-silk,329227732,329227729,329227730
python313Packages.django-stubs,329227777,329227770,329227769
python313Packages.dnsight,329149712,329149710,329149709
python313Packages.docstr-coverage,328859511,328859478,328531741
python313Packages.donut-shellcode,,329227943,329227942
python313Packages.dramatiq-abort,329149774,329149775,329149773
python313Packages.duct-py,328532055,328532056,328532093
python313Packages.es-client,329150145,329150147,329150143
python313Packages.esig,328859725,328859733,328532696
python313Packages.eth-utils,329150192,329150196,329150195
python313Packages.exiv2,,,328532892
python313Packages.extractcode,,329150254,
python313Packages.fastapi-versionizer,329150346,329150347,329150349
python313Packages.filterpy,,,328533390
python313Packages.func-timeout,,,328534213
python313Packages.git-dummy,,,329151097
python313Packages.githubkit,329228197,329228199,329228198
python313Packages.glean-sdk,329228209,329228211,
python313Packages.gpytorch,329151487,329151540,329151486
python313Packages.graphite-web,329228243,329228239,329228241
python313Packages.halide,329151681,,
python313Packages.hmmlearn,,328860537,328536115
python313Packages.httpx-auth,329151909,329151910,329151908
python313Packages.hydra-core,329151960,329151958,329151957
python313Packages.intensity-normalization,329152154,329152153,329152152
python313Packages.iocx,,,329228353
python313Packages.item-synchronizer,329152269,329152266,329152265
python313Packages.iterfzf,,,329152271
python313Packages.jedi-language-server,329152317,329152315,329152314
python313Packages.jeepney,,,329152308
python313Packages.kopf,,,329152734
python313Packages.libarcus,328538925,328538923,
python313Packages.libbs,329153008,329153009,329153010
python313Packages.libmambapy,329153026,329153028,329153033
python313Packages.libredwg,,,328539074
python313Packages.line-profiler,328861264,328861261,328539251
python313Packages.locust-cloud,,329153423,
python313Packages.marimo,329228734,329228730,329228733
python313Packages.mcdreforged,329244032,329244031,329244030
python313Packages.md-toc,328540365,328540317,328540336
python313Packages.mlflow,329228775,329228782,329228781
python313Packages.mlt,,,328986906
python313Packages.monai,329154038,329154037,329154036
python313Packages.monosat,328986912,328986913,328986903
python313Packages.mpv,,,329154541
python313Packages.mrsqm,328861900,328861870,328541435
python313Packages.newspaper3k,,,329155842
python313Packages.nidaqmx,328543621,328543622,328543620
python313Packages.niquests,,,329228940
python313Packages.obspec,329156102,329156099,329156100
python313Packages.obstore,329156104,329156105,329156103
python313Packages.onnx-asr,,329156254,
python313Packages.openbabel,,328862291,
python313Packages.opencv4,,,328544485
python313Packages.opentelemetry-instrumentation-botocore,329229017,329229011,329229010
python313Packages.opentelemetry-instrumentation-system-metrics,,,328544682
python313Packages.opytimark,328544854,,
python313Packages.overpy,,,328545040
python313Packages.paddlepaddle,,329156735,
python313Packages.pijuice,329156879,329156869,
python313Packages.pip-requirements-parser,328545982,328545979,328545978
python313Packages.pipx,328862604,328862603,328546018
python313Packages.proton-core,,,329157124
python313Packages.proxsuite,,,329157142
python313Packages.psycopg2cffi,329094375,329094379,
python313Packages.pvlib,329157242,329157241,329157239
python313Packages.pyamg,,,328547370
python313Packages.pycoin,,,328547723
python313Packages.pyeclib,,,328548104
python313Packages.pyhepmc,328863137,328863167,328548775
python313Packages.pyipv8,329229261,329229262,329229259
python313Packages.pyitachip2ir,,,328548790
python313Packages.pykdtree,,328548871,
python313Packages.pylibjpeg-rle,,,329158017
python313Packages.pylsl,,,328549110
python313Packages.pynest2d,328549424,328549422,
python313Packages.pyomo,,,328549598
python313Packages.pyquil,329220195,329220205,329220209
python313Packages.pyside6-qtads,328977446,328977447,328977442
python313Packages.pysmbc,,,329158729
python313Packages.pytest-md-report,,,329220227
python313Packages.pytest-notebook,329229389,329229390,329229388
python313Packages.pytest-pylint,328863743,328863700,328756720
python313Packages.python-djvulibre,,,328551632
python313Packages.python-fontconfig,328863758,,
python313Packages.python-lsp-server,329159048,329159052,329159050
python313Packages.python-prctl,,328863862,
python313Packages.python-redis-lock,,,329229485
python313Packages.pyttsx3,,,328552503
python313Packages.pywebview,,,328977485
python313Packages.qpsolvers,329159552,329159559,
python313Packages.raylib-python-cffi,,,328553236
python313Packages.rds2py,,,329220310
python313Packages.recoll,,,329229552
python313Packages.requirements-detector,328553745,328553741,328553702
python313Packages.salmon-mail,328554426,328554430,328554423
python313Packages.scalar-fastapi,329160160,329160154,329160156
python313Packages.scantree,,,328554539
python313Packages.serialx,,,329160327
python313Packages.sigrok,328864571,328864567,328555262
python313Packages.sigstore,329160409,329160417,329160394
python313Packages.snakemake,329229702,329229703,329229701
python313Packages.solidpython2,328555907,328555872,328555838
python313Packages.sphinx-jupyterbook-latex,328864766,328864751,328556117
python313Packages.sphinx-toolbox,329160718,329160720,329160719
python313Packages.sqlalchemy-continuum,329160760,329160758,329160757
python313Packages.stim,328864873,328864893,328556881
python313Packages.submitit,,,328557101
python313Packages.sunpy,329220422,329220415,
python313Packages.swh-scheduler,329229849,329229851,
python313Packages.tables,,,329161110
python313Packages.torchdata,329161469,329161463,329161465
python313Packages.torchsnapshot,,329161493,
python313Packages.torchvision,329161512,329161511,329161510
python313Packages.tpm2-pytss,329161547,329161546,
python313Packages.tree-sitter-grammars.tree-sitter-agda,329161592,329161594,329161595
python313Packages.tree-sitter-grammars.tree-sitter-fstar,329161849,329161846,329161843
python313Packages.tree-sitter-grammars.tree-sitter-go-template-helm,329161906,329161913,329161914
python313Packages.tree-sitter-grammars.tree-sitter-gren,329161944,329161943,329161933
python313Packages.tree-sitter-grammars.tree-sitter-opam,329162225,329162221,329162226
python313Packages.tree-sitter-grammars.tree-sitter-quint,329162348,329162355,329162354
python313Packages.tree-sitter-grammars.tree-sitter-strace,329162458,329162457,329162462
python313Packages.tree-sitter-grammars.tree-sitter-tact,329162492,329162502,329162490
python313Packages.tree-sitter-grammars.tree-sitter-vue,329162621,329162612,329162610
python313Packages.tt-flash,329229972,329229969,329229968
python313Packages.typecode,329162889,,
python313Packages.unearth,329164445,329164443,329164439
python313Packages.vowpalwabbit,,,328562619
python313Packages.wapiti-arsenic,329164755,329164751,329164747
python313Packages.wasmtime,329220524,329220521,329220522
python313Packages.weasyprint,,,329244234
python313Packages.ws4py,,,329164983
python313Packages.xdis,328563360,328563357,328563356
python314Packages.adios2,,,329220579
python314Packages.aerosandbox,329244251,329244249,
python314Packages.aiokef,328762516,328762528,328762509
python314Packages.aiosasl,329165788,329165784,329165786
python314Packages.aiosonic,,,329165830
python314Packages.aiotarfile,329165863,329165858,329165856
python314Packages.amazon-ion,,,328916165
python314Packages.angr,329166070,329166069,329166075
python314Packages.apache-beam,329231578,329231577,
python314Packages.aspy-refactor-imports,328565981,328565979,328566042
python314Packages.async-cache,328566080,328566068,328566061
python314Packages.asyncua,329166380,329166377,329166378
python314Packages.autopxd2,328566378,328566369,328566363
python314Packages.base64io,328567220,328567218,328567207
python314Packages.bezier,328567489,328567516,
python314Packages.biopandas,328567597,328567588,328567598
python314Packages.boost-histogram,,,329167354
python314Packages.borb,329167361,329167368,329167362
python314Packages.braintree,328567973,328567960,328567940
python314Packages.brian2,328568002,328567977,328567976
python314Packages.btrsync,328568074,328568064,
python314Packages.canopen,,,328568271
python314Packages.cartopy,329231719,329231718,
python314Packages.cert-chain-resolver,329167591,329167590,329167589
python314Packages.class-doc,328568776,328568801,328568806
python314Packages.clickhouse-cityhash,328568915,328568939,328568901
python314Packages.control,,,328569555
python314Packages.coq-tools,328569619,328569609,328569608
python314Packages.cornice,328569657,328569640,328569676
python314Packages.crochet,,,329167983
python314Packages.crossandra,328569782,328569784,328569787
python314Packages.cx-freeze,,328570049,
python314Packages.dashscope,329168113,329168107,329168102
python314Packages.dataclass-factory,328570212,328570210,328570223
python314Packages.dbt-common,329168224,329168227,329168222
python314Packages.dbus-fast,,,328570400
python314Packages.deid,,,328570592
python314Packages.dep-logic,328570697,328570672,328570677
python314Packages.dicomweb-client,,,329168339
python314Packages.dissect-hypervisor,328570994,328571001,328570972
python314Packages.django-cacheops,329231992,329231991,
python314Packages.django-q2,329232392,329232396,
python314Packages.django-scheduler,329232444,329232436,
python314Packages.django-silk,329232469,329232457,
python314Packages.django-stubs,329232503,329232495,
python314Packages.django_6,,329232607,
python314Packages.dnsight,329169199,329169198,329169197
python314Packages.docstr-coverage,328869080,328869073,328572027
python314Packages.donut-shellcode,,329232680,329232678
python314Packages.dramatiq-abort,329169262,329169260,329169259
python314Packages.duct-py,328572351,328572332,328572361
python314Packages.elastic-apm,329169513,329169512,329169518
python314Packages.es-client,329169624,329169623,329169621
python314Packages.esig,328869306,328869318,328572947
python314Packages.eth-utils,329169670,329169664,329169667
python314Packages.exiv2,,,328573178
python314Packages.extractcode,,329169720,
python314Packages.fastapi-versionizer,329169813,329169810,329169824
python314Packages.filterpy,,,328573644
python314Packages.fritzconnection,,,328574398
python314Packages.func-timeout,,,328574457
python314Packages.git-dummy,,,329170517
python314Packages.githubkit,329232896,329232895,
python314Packages.glean-sdk,329232907,329232906,
python314Packages.gpytorch,329170899,329170896,329170897
python314Packages.graphite-web,329232937,329232934,
python314Packages.halide,329171085,,
python314Packages.hmmlearn,,328870121,328576326
python314Packages.httpx-auth,329171319,329171316,329171313
python314Packages.hydra-core,329171366,329171365,329171368
python314Packages.intensity-normalization,329171551,329171549,329171547
python314Packages.ipv8-rust-tunnels,329171591,329171587,329171588
python314Packages.irc,328577449,328577444,328577432
python314Packages.item-synchronizer,329171666,329171665,329171664
python314Packages.iterfzf,,,329171672
python314Packages.jedi-language-server,329171710,329171707,329171708
python314Packages.jeepney,,,329171706
python314Packages.jfx-bridge,328577760,328577758,328577757
python314Packages.kopf,,,329172084
python314Packages.kserve-storage,,,329172101
python314Packages.libarcus,328579068,328579096,
python314Packages.libmambapy,329172383,329172376,329172378
python314Packages.libredwg,,,328579192
python314Packages.line-profiler,328870792,328870789,328579431
python314Packages.locust-cloud,,329172692,
python314Packages.marimo,329233307,329233306,
python314Packages.mcdreforged,329244416,329244414,329244412
python314Packages.md-toc,328580386,328580376,328580360
python314Packages.mlflow,329233350,329233357,
python314Packages.mlt,,,328987400
python314Packages.monai,329173303,329173301,329173300
python314Packages.monosat,328987407,328987421,328987410
python314Packages.mpv,,,329173383
python314Packages.mrsqm,328871318,328871330,328581477
python314Packages.nidaqmx,328583697,328583636,328583635
python314Packages.niquests,,,329233491
python314Packages.nuitka,328583972,328583928,
python314Packages.obspec,329175329,329175330,329175331
python314Packages.obstore,329175334,329175340,329175333
python314Packages.onnx-asr,,329175499,
python314Packages.openbabel,,328871747,
python314Packages.opencv4,,,328584485
python314Packages.opensfm,329233539,329233538,
python314Packages.opentelemetry-instrumentation-botocore,329233544,329233541,
python314Packages.opentelemetry-instrumentation-httpx,329175673,329175672,329175670
python314Packages.opentelemetry-instrumentation-system-metrics,,,328584690
python314Packages.opentelemetry-instrumentation-urllib3,329175681,329175683,329175680
python314Packages.opytimark,328584827,,
python314Packages.pijuice,329176091,329176087,
python314Packages.pip-requirements-parser,328586009,328585979,328585959
python314Packages.pipx,328872003,328872055,328585997
python314Packages.plum-py,328586199,328586195,328586191
python314Packages.proton-core,,,329176318
python314Packages.proxsuite,,,329176337
python314Packages.psycopg2cffi,329101212,329101201,
python314Packages.pulumi,329233687,329233686,
python314Packages.pvlib,329176406,329176404,329176402
python314Packages.pycapnp,328587545,328587541,328587566
python314Packages.pycoin,,,328587670
python314Packages.pycyphal,328917276,328917290,
python314Packages.pyeclib,,,328588021
python314Packages.pyipv8,329233738,329233740,
python314Packages.pyitachip2ir,,,328588684
python314Packages.pykdtree,,328588747,
python314Packages.pylibjpeg-rle,,,329177162
python314Packages.pylsl,,,328588997
python314Packages.pymilvus,,,329177259
python314Packages.pynest2d,328589324,328589323,
python314Packages.pyomo,328589512,328589514,328589499
python314Packages.pyquil,329221177,329221173,329221179
python314Packages.pyside6-qtads,328979208,328979205,328979214
python314Packages.pysmbc,,,329177699
python314Packages.pytelegrambotapi,,,329177794
python314Packages.pytest-notebook,329233868,329233867,
python314Packages.pytest-pylint,328873050,328873040,328771102
python314Packages.python-djvulibre,,,328591512
python314Packages.python-fontconfig,328873119,,
python314Packages.python-fx,329178111,329178116,329178115
python314Packages.python-lsp-server,329178193,329178196,329178195
python314Packages.python-prctl,,328873217,
python314Packages.pyttsx3,,,328592404
python314Packages.pyvera,,,329178532
python314Packages.pywal16,,,329221242
python314Packages.pywebtransport,,329178594,
python314Packages.pywebview,,,328979250
python314Packages.qpsolvers,329178698,329178693,
python314Packages.raylib-python-cffi,,,328593144
python314Packages.rds2py,,,329221279
python314Packages.recoll,,,329234029
python314Packages.requirements-detector,328593612,328593573,328593584
python314Packages.rnginline,328593864,328593859,328593889
python314Packages.rtoml,329179184,329179183,329179182
python314Packages.salmon-mail,328594377,328594303,328594302
python314Packages.scalar-fastapi,329179290,329179283,329179287
python314Packages.scantree,,,328594528
python314Packages.sigrok,328873926,328873915,328595126
python314Packages.sigstore,329179550,329179541,329179539
python314Packages.simple-dftd3,329234126,,
python314Packages.solidpython2,328595709,328595671,328595689
python314Packages.sphinx-jupyterbook-latex,328874067,328874073,328595989
python314Packages.sphinx-toolbox,329179799,329179801,329179802
python314Packages.sqlalchemy-continuum,329179837,329179838,329179836
python314Packages.sqlalchemy_1_3,328596317,328596307,328596300
python314Packages.stim,328874177,328874199,328596702
python314Packages.submitit,,,328596869
python314Packages.swh-scheduler,329234245,,
python314Packages.swh-storage,,329234246,
python314Packages.tables,,,329180163
python314Packages.tololib,,328598048,
python314Packages.torchdata,329180497,329180496,329180495
python314Packages.torchsnapshot,,329180526,
python314Packages.torchvision,329180541,329180540,329180538
python314Packages.tpm2-pytss,329180574,329180573,
python314Packages.tree-sitter-grammars.tree-sitter-agda,329180610,329180609,329180606
python314Packages.tree-sitter-grammars.tree-sitter-fstar,329180870,329180866,329180868
python314Packages.tree-sitter-grammars.tree-sitter-go-template-helm,329180939,329180929,329180931
python314Packages.tree-sitter-grammars.tree-sitter-gren,329180961,329180960,329180955
python314Packages.tree-sitter-grammars.tree-sitter-opam,329181246,329181244,329181245
python314Packages.tree-sitter-grammars.tree-sitter-quint,329181368,329181371,329181369
python314Packages.tree-sitter-grammars.tree-sitter-strace,329181486,329181480,329181484
python314Packages.tree-sitter-grammars.tree-sitter-tact,329181516,329181517,329181511
python314Packages.tree-sitter-grammars.tree-sitter-vue,329181639,329181631,329181640
python314Packages.tstr,328599568,328599567,328599562
python314Packages.tt-flash,329234351,329234343,329234349
python314Packages.typecode,329181899,,
python314Packages.unearth,329182007,329182005,329182004
python314Packages.vowpalwabbit,,,328600881
python314Packages.wapiti-arsenic,329182307,329182305,329182304
python314Packages.wasmtime,329221451,329221452,329221454
python314Packages.weasyprint,,,329244597
python314Packages.ws4py,,,329182554
pywal16,,,329220576
qalculate-gtk,,,329221498
qcm,328979670,328979676,
qelectrotech,328979688,328979693,
qemu-python-utils,,,329182768
qgo,,,328979702
qgrep,,,328602618
qmic,,,328602693
qt6.qtwebengine,,,329103892
qt6Packages.mlt,,,328987668
qt6Packages.qtwebengine,,,329103897
qtwebapp,,,328980501
quassel,,,328980518
quasselClient,,,328980520
quasselDaemon,,,328980530
quaternion,,,328980529
quill,328603728,328603714,
r2modman,,,329221548
rabbit-ng,,328876301,
rappel,,328604089,
rarezip,,,328604088
ratpoints,,,329234489
rdpgw,,,328775884
reaper-sws-extension,,,328604508
recoll-nox,,,329234495
recoll,,,329234502
recordbox,328957019,328957018,
redo-apenwarr,,,329182908
reindeer,,,328604819
remarkable-toolchain,328604850,,
remarkable2-toolchain,328604841,,
rep-gtk,,,328604959
replibyte,,,328604984
reredirect,329221600,,
resticprofile,328980649,328980638,328980643
retdec,328876601,,
rethinkdb,,,328605146
rhvoice,328876645,328876657,328605302
ristate,,,328605482
river-classic,,328980667,
river-filtile,,,328605546
river,,328980668,
rkdeveloptool-pine64,,,328605547
rlottie,,,328605590
rnnoise-plugin,,,328605676
rosie,,,328606185
rp,,328606287,
rsop,,,328606451
rubyPackages.glib2,328877295,328877296,328607202
rubyPackages_3_3.glib2,328878142,328878141,328608888
rubyPackages_3_4.glib2,328878995,328878993,328610576
rubyPackages_4_0.glib2,329245237,329245234,329245245
rvvm,,,328613785
sagittarius-scheme,328614046,328614044,
samba4Full,,,329183183
sambaFull,,,329183185
samplicator,,,328614182
sbclPackages.cl-gtk2-glib,,328614570,329104260
sbclPackages.cl-gtk4_dot_webkit,328957233,328957234,
sbclPackages.cl-notify,,,329104294
sbclPackages.enchant,328614905,328614922,329104377
sbclPackages.qt-libs,328615360,328615334,329104507
scaleway-cli,328777119,,328777108
schildi-revenge,,328987956,
scid-vs-pc,328880727,328880734,
scid,328880728,328880726,328615840
scion-apps,328777170,328777162,328777161
sct,,328616066,
seaweedfs,,,328777312
selfci,,,329221754
sgfutils,,,329221765
sherpa-onnx,,,329183311
shim-unsigned,328616991,328617013,
shogun,,,328617068
shrinkray,329234599,329234598,
sieve-editor-gui,329221792,329221795,329221794
sif,,,328777665
simgrid,328617360,328617366,
snakemake,329234629,329234630,329234628
snapraid,,328618226,
snid,,,328778033
snouty,,328881337,
snpeff,,,328988044
sofa,,,328981028
solana-cli,328618545,,
spades,,,329246461
spglib,,,328619074
spnavcfg,,,328981060
spoofdpi,,,328778363
stargate-libcds,,328619973,328619968
steghide,,,328620169
stellar-core,329221898,329221897,
stog,,,328620293
stoolap,,328620317,
super-productivity,,,329221909
supersonic,,,329221915
surge,328957710,,
sweethome3d.application,,,329183635
swiftshader,328621224,328621232,
switchfin,,,329183739
syzkaller,,,328779248
tabby-agent,,,329104954
tabby,329183698,329183697,329183699
taisei,,,328957819
talkfilters,,,328621784
task-master-ai,328621927,328621908,329104990
tcl9Packages.tclx,328622219,328622217,328622232
teos-watchtower-plugin,,,328622658
termscp,,,329183833
terraform-providers.kreuzwerker_docker,,,329183841
tests.auto-patchelf-structured-log,,328623947,328623937
tests.build-environment-info,328623924,328623922,328623933
tests.cc-multilib-clang,328624155,,
tests.cc-wrapper.default,,,328624130
tests.cc-wrapper.gccTests.gccMultiStdenv,328624209,,
tests.cc-wrapper.llvmTests.llvmPackages.clang,,,328624142
tests.cc-wrapper.llvmTests.llvmPackages_19.clang,,,328624146
tests.cc-wrapper.llvmTests.llvmPackages_19.libcxx,,,328624153
tests.cc-wrapper.llvmTests.llvmPackages_20.clang,,,328624171
tests.cc-wrapper.llvmTests.llvmPackages_21.clang,,,328624162
tests.cc-wrapper.llvmTests.llvmPackages_22.clang,,,328624176
tests.dotnet.final-attrs.check-output,,,329183862
tests.hardeningFlags-gcc.fortify3ExplicitEnabledExecTest,,,328625048
tests.hardeningFlags-gcc.sfa1explicitEnabledExecTest,,,328625050
tests.hardeningFlags-gcc.sfa3StdenvUnsuppDoesntUnsuppSfa1ExecTest,,,328625119
tests.hardeningFlags-gcc.sfa3explicitDisabledDoesntDisableSfa1ExecTest,,,328625074
tests.hardeningFlags-gcc.sfa3explicitEnabledProtectsDefLen1ExecTest,,,328625117
tests.home-assistant-components.kraken,,329247483,
tests.home-assistant-components.switcher_kis,329248356,,
tests.home-assistant-components.waterfurnace,329248615,329248612,
tests.replaceVars.replaceVarsWith.succeeds-with-exemption,,,329186149
tests.testers.hasCmakeConfigModules.eigen-does-not-have-eigen,,,328628708
teyjus,,,328629505
thunderbird-140-unwrapped,,,329105350
thunderbird-esr-unwrapped,,,329105353
thunderbirdPackages.thunderbird-140,,,329105355
thunderbirdPackages.thunderbird-esr,,,329105391
tm,328630298,328630301,
todds,,328958056,
tpm2-totp,,,328630998
tpnote,,328630981,
transmission-rss,,,328631224
transmission_4-qt,,,328981641
transmission_4-qt5,,,328981642
trexio,,,328920779
trurl,328632623,328632630,328632620
ts-warp,,,328632648
tsduck,,,328988489
tt-smi,329237142,329237140,329237145
tuir,,,329222461
tuxclocker-plugins,328633040,328633033,
twinejs,,,329222481
ucode,,,328653574
ulfius,,,328653832
unblob,329237153,329237152,329237154
unshieldv3,,,328654311
urn-timer,,,329222505
uucp,,,328654705
uxn11,,,328654822
vapoursynth-eedi3,328886306,,
vapoursynth-nnedi3cl,328886303,,
vapoursynth-znedi3,328886305,328886304,
varnish60,,,328654999
varnish60Packages.varnish,,,328655010
vault-tasks,328655054,328655044,328655052
vc4-newlib,,,328655127
vcdimager,,,328655110
vdmfec,,,328655172
vector,328886431,328886425,328655246
veloren,328886442,328886430,
verilator,,,328920943
versatiles,,,329105791
vertcoin,328981840,328981843,
vertcoind,328886457,328886462,
vesta,,,328785665
vgm2x,,,328655411
vhd2vl,328655405,328655403,328655399
vikunja-desktop,,,329222534
vips,,,329222555
vips_8_17,,,329222567
vixl,,,328657429
vodozemac-bindings-cpp,,,328657554
vorbisgain,,,328657599
vouch-proxy,,328787512,
waylock,,328887730,
webdev,329186908,329186907,
werf,,,328788027
wf-config,328660539,328660538,
wf-touch,328660545,328660543,328660555
whitesur-gtk-theme,,,328788102
wol,,,328661171
wownero,,,328661553
wrangler,,,329106989
wrtag,,,328788458
wstunnel,,,328661648
wxc,,,328661713
x11basic,328958796,328958785,
xcbuild,328662008,328661996,
xclock,,,328662016
xcodebuild,328662031,328662028,
xcursor-viewer,,,328982173
xdriinfo,,,328662182
xemu,,,329222749
xeus-cling,329237305,329237293,
xfstests,328888557,328888480,
xhosts,,,328662558
xmoto,,,329107025
xob,,,328662902
xonotic-dedicated-unwrapped,,,328662861
xonotic-sdl-unwrapped,,,328662871
xsnow,,328888601,328663096
xstow,,,328663147
xyce-parallel,329237327,,
z88dk,328664117,328664105,
zcash,328888891,328888898,
zee,,,328664332
zf,,,328664498
zigfetch,,,328664563
